Deployment,Date Time,Date,Time,Control_A,Control_B,Control_Avg,White_5A,White_5B,White_5_Avg,White_10A,White_10B,White_10Avg,White_15A,White_15B,White_15Avg,White_25A,White_25B,White_25_Avg,White_30A,White_30B,White_30_Avg,Black_5A,Black_5B,Black_5Avg,Black_10A,Black_10B,Black_10Avg,Black_15A,Black_15B,Black_15Avg,Black_25A,Black_25B,Black_25_Avg,Black_30B,Air_Temp,Solar_Rad,Rain
2,8/24/2018 8:00,8/24/2018,8:00,27.425,27.425,27.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.919,27.738,27.8285,28.244,28.397,28.3205,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.148,28.189,28.1685,28.32,26.2,49,0
2,8/24/2018 8:30,8/24/2018,8:30,27.238,27.238,27.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.732,27.55,27.641,27.994,28.21,28.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,28.001,27.9805,28.132,26.4,77,0
2,8/24/2018 9:00,8/24/2018,9:00,27.113,27.051,27.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.607,27.425,27.516,27.806,28.023,27.9145,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.773,27.814,27.7935,27.945,26.7,113,0
2,8/24/2018 9:30,8/24/2018,9:30,26.988,26.926,26.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.482,27.363,27.4225,27.681,27.835,27.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.648,27.689,27.6685,27.82,27,288,0
2,8/24/2018 10:00,8/24/2018,10:00,26.926,26.863,26.8945,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.42,27.3,27.36,27.619,27.773,27.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.564,27.5435,27.695,27.5,339,0
2,8/24/2018 10:30,8/24/2018,10:30,26.926,26.863,26.8945,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.482,27.3,27.391,27.556,27.71,27.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.564,27.5435,27.632,28.4,519,0
2,8/24/2018 11:00,8/24/2018,11:00,26.988,26.988,26.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.544,27.425,27.4845,27.619,27.71,27.6645,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.523,27.626,27.5745,27.695,28.3,417,0
2,8/24/2018 11:30,8/24/2018,11:30,27.238,27.175,27.2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.794,27.675,27.7345,27.744,27.898,27.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.711,27.876,27.7935,27.82,28.3,269,0
2,8/24/2018 12:00,8/24/2018,12:00,27.613,27.488,27.5505,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.107,28.05,28.0785,27.994,28.147,28.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,28.251,28.1055,28.07,28.9,800,0
2,8/24/2018 12:30,8/24/2018,12:30,28.05,27.863,27.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.481,28.487,28.484,28.369,28.522,28.4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.335,28.688,28.5115,28.444,29.2,628,0
2,8/24/2018 13:00,8/24/2018,13:00,28.55,28.362,28.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.919,28.987,28.953,28.744,28.959,28.8515,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.773,29.188,28.9805,28.819,29.8,336,0
2,8/24/2018 13:30,8/24/2018,13:30,29.112,28.924,29.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.481,29.549,29.515,29.243,29.459,29.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.272,29.75,29.511,29.319,27.4,253,0
2,8/24/2018 14:00,8/24/2018,14:00,29.736,29.486,29.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.042,30.111,30.0765,29.806,30.021,29.9135,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.835,30.312,30.0735,29.881,29.3,636,0
2,8/24/2018 14:30,8/24/2018,14:30,30.236,30.048,30.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.479,30.61,30.5445,30.305,30.52,30.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.397,30.873,30.635,30.318,29.8,1005,0
2,8/24/2018 15:00,8/24/2018,15:00,30.735,30.548,30.6415,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.979,31.047,31.013,30.743,30.957,30.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.896,31.373,31.1345,30.817,29.7,958,0
2,8/24/2018 15:30,8/24/2018,15:30,31.235,31.11,31.1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.478,31.608,31.543,31.243,31.394,31.3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.396,31.809,31.6025,31.317,29.4,287,0
2,8/24/2018 16:00,8/24/2018,16:00,31.734,31.671,31.7025,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04,32.107,32.0735,31.805,31.893,31.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.958,32.309,32.1335,31.878,29.4,316,0
2,8/24/2018 16:30,8/24/2018,16:30,32.233,32.233,32.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.476,32.544,32.51,32.304,32.392,32.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52,32.808,32.664,32.44,30.3,480,0
2,8/24/2018 17:00,8/24/2018,17:00,32.67,32.67,32.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.851,32.918,32.8845,32.742,32.767,32.7545,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.957,33.182,33.0695,32.877,31.3,559,0
2,8/24/2018 17:30,8/24/2018,17:30,32.982,33.044,33.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.225,33.292,33.2585,33.116,33.141,33.1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.332,33.494,33.413,33.251,31.4,454,0
2,8/24/2018 18:00,8/24/2018,18:00,33.294,33.419,33.3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.661,33.667,33.664,33.491,33.453,33.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.706,33.806,33.756,33.688,30.5,345,0
2,8/24/2018 18:30,8/24/2018,18:30,33.668,33.918,33.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,34.103,34.1315,33.928,33.827,33.8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.081,34.118,34.0995,34.187,30.4,251,0
2,8/24/2018 19:00,8/24/2018,19:00,33.98,34.354,34.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.659,34.539,34.599,34.428,34.139,34.2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.518,34.367,34.4425,34.686,30.2,171,0
2,8/24/2018 19:30,8/24/2018,19:30,34.292,34.729,34.5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.096,34.913,35.0045,34.802,34.513,34.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.892,34.679,34.7855,35.123,29.9,86,0
2,8/24/2018 20:00,8/24/2018,20:00,34.541,34.916,34.7285,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.407,35.225,35.316,35.115,34.763,34.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.204,34.866,35.035,35.497,29.7,30,0
2,8/24/2018 20:30,8/24/2018,20:30,34.604,34.978,34.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.532,35.35,35.441,35.24,34.95,35.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,35.053,35.2535,35.684,29.1,0,0
2,8/24/2018 21:00,8/24/2018,21:00,34.604,34.916,34.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47,35.287,35.3785,35.24,34.95,35.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.516,35.115,35.3155,35.746,28.3,0,0
2,8/24/2018 21:30,8/24/2018,21:30,34.479,34.729,34.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.345,35.163,35.254,35.115,34.95,35.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,35.053,35.2535,35.684,28,0,0
2,8/24/2018 22:00,8/24/2018,22:00,34.292,34.479,34.3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.033,34.913,34.973,34.927,34.763,34.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.267,34.928,35.0975,35.497,27.2,0,0
2,8/24/2018 22:30,8/24/2018,22:30,34.042,34.167,34.1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.722,34.602,34.662,34.678,34.576,34.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.017,34.679,34.848,35.247,27.4,0,0
2,8/24/2018 23:00,8/24/2018,23:00,33.731,33.855,33.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41,34.228,34.319,34.365,34.326,34.3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.705,34.429,34.567,34.873,27.8,0,0
2,8/24/2018 23:30,8/24/2018,23:30,33.356,33.481,33.4185,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.973,33.791,33.882,33.991,34.014,34.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.393,34.118,34.2555,34.499,27.1,0,0
2,8/25/2018 0:00,8/25/2018,0:00,32.982,33.107,33.0445,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.599,33.417,33.508,33.678,33.703,33.6905,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.956,33.743,33.8495,34.125,27.8,0,0
2,8/25/2018 0:30,8/25/2018,0:30,32.607,32.732,32.6695,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.225,33.043,33.134,33.304,33.391,33.3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.581,33.369,33.475,33.75,28.5,0,0
2,8/25/2018 1:00,8/25/2018,1:00,32.233,32.295,32.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.851,32.669,32.76,32.991,33.079,33.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.207,32.995,33.101,33.314,28.4,0,0
2,8/25/2018 1:30,8/25/2018,1:30,31.921,31.983,31.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.476,32.294,32.385,32.617,32.704,32.6605,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.832,32.683,32.7575,33.002,28.3,0,0
2,8/25/2018 2:00,8/25/2018,2:00,31.609,31.609,31.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.164,31.983,32.0735,32.304,32.455,32.3795,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.457,32.371,32.414,32.627,28.1,0,0
2,8/25/2018 2:30,8/25/2018,2:30,31.297,31.297,31.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.852,31.671,31.7615,31.992,32.143,32.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.145,32.059,32.102,32.253,27.7,0,0
2,8/25/2018 3:00,8/25/2018,3:00,30.985,30.985,30.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.54,31.359,31.4495,31.68,31.831,31.7555,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.833,31.747,31.79,31.941,27.6,0,0
2,8/25/2018 3:30,8/25/2018,3:30,30.735,30.735,30.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.228,31.109,31.1685,31.43,31.581,31.5055,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.521,31.435,31.478,31.629,27.4,0,0
2,8/25/2018 4:00,8/25/2018,4:00,30.423,30.423,30.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.979,30.859,30.919,31.118,31.269,31.1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.271,31.185,31.228,31.317,27.3,0,0
2,8/25/2018 4:30,8/25/2018,4:30,30.173,30.173,30.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.729,30.547,30.638,30.868,31.02,30.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959,30.936,30.9475,31.005,27.4,0,0
2,8/25/2018 5:00,8/25/2018,5:00,29.924,29.924,29.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.479,30.298,30.3885,30.618,30.77,30.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.709,30.686,30.6975,30.755,26.9,0,0
2,8/25/2018 5:30,8/25/2018,5:30,29.736,29.736,29.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.23,30.111,30.1705,30.368,30.583,30.4755,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.459,30.436,30.4475,30.505,26.6,0,0
2,8/25/2018 6:00,8/25/2018,6:00,29.486,29.486,29.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.98,29.861,29.9205,30.181,30.333,30.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.209,30.187,30.198,30.255,26.4,0,0
2,8/25/2018 6:30,8/25/2018,6:30,29.299,29.299,29.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.793,29.674,29.7335,29.993,30.146,30.0695,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.022,29.999,30.0105,30.006,26.2,0,0
2,8/25/2018 7:00,8/25/2018,7:00,29.049,29.049,29.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.543,29.424,29.4835,29.743,29.896,29.8195,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.772,29.75,29.761,29.818,26,0,0
2,8/25/2018 7:30,8/25/2018,7:30,28.862,28.862,28.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.356,29.237,29.2965,29.556,29.709,29.6325,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.585,29.562,29.5735,29.631,25.9,14,0
2,8/25/2018 8:00,8/25/2018,8:00,28.675,28.675,28.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.168,29.049,29.1085,29.306,29.521,29.4135,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.335,29.375,29.355,29.381,26,62,0
2,8/25/2018 8:30,8/25/2018,8:30,28.487,28.425,28.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.919,28.799,28.859,29.118,29.334,29.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.147,29.125,29.136,29.194,26.6,76,0
2,8/25/2018 9:00,8/25/2018,9:00,28.3,28.237,28.2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.731,28.612,28.6715,28.931,29.147,29.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96,28.938,28.949,28.944,27.1,90,0
2,8/25/2018 9:30,8/25/2018,9:30,28.112,28.112,28.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.606,28.487,28.5465,28.806,28.959,28.8825,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.773,28.813,28.793,28.819,27.2,195,0
2,8/25/2018 10:00,8/25/2018,10:00,28.05,28.05,28.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.544,28.425,28.4845,28.681,28.897,28.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.648,28.751,28.6995,28.694,27.6,383,0
2,8/25/2018 10:30,8/25/2018,10:30,28.05,27.988,28.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.544,28.425,28.4845,28.681,28.834,28.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.648,28.751,28.6995,28.694,28.4,624,0
2,8/25/2018 11:00,8/25/2018,11:00,28.175,28.05,28.1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.606,28.55,28.578,28.681,28.834,28.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.648,28.876,28.762,28.694,28.7,213,0
2,8/25/2018 11:30,8/25/2018,11:30,28.362,28.237,28.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.794,28.737,28.7655,28.806,29.022,28.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.773,29.063,28.918,28.819,28.7,909,0
2,8/25/2018 12:00,8/25/2018,12:00,28.675,28.487,28.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.043,29.049,29.046,29.056,29.272,29.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.022,29.375,29.1985,29.069,29.3,1018,0
2,8/25/2018 12:30,8/25/2018,12:30,29.112,28.862,28.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.481,29.486,29.4835,29.368,29.584,29.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.397,29.812,29.6045,29.381,28.8,301,0
2,8/25/2018 13:00,8/25/2018,13:00,29.611,29.362,29.4865,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.918,29.986,29.952,29.743,30.021,29.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.835,30.312,30.0735,29.756,28.8,283,0
2,8/25/2018 13:30,8/25/2018,13:30,30.111,29.861,29.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.355,30.423,30.389,30.181,30.458,30.3195,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.334,30.811,30.5725,30.193,29.4,338,0
2,8/25/2018 14:00,8/25/2018,14:00,30.61,30.298,30.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.791,30.859,30.825,30.618,30.895,30.7565,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.834,31.31,31.072,30.63,29.8,1062,0
2,8/25/2018 14:30,8/25/2018,14:30,31.047,30.798,30.9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.166,31.296,31.231,31.055,31.332,31.1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.271,31.747,31.509,31.067,29.9,947,0
2,8/25/2018 15:00,8/25/2018,15:00,31.422,31.235,31.3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.603,31.733,31.668,31.492,31.706,31.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.708,32.121,31.9145,31.504,30.2,842,0
2,8/25/2018 15:30,8/25/2018,15:30,31.859,31.734,31.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.102,32.17,32.136,31.992,32.143,32.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.145,32.496,32.3205,32.003,30.2,793,0
2,8/25/2018 16:00,8/25/2018,16:00,32.295,32.295,32.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.601,32.606,32.6035,32.492,32.58,32.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.645,32.933,32.789,32.503,30.4,729,0
2,8/25/2018 16:30,8/25/2018,16:30,32.795,32.857,32.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.105,33.1025,33.054,33.079,33.0665,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.144,33.369,33.2565,33.064,30.9,657,0
2,8/25/2018 17:00,8/25/2018,17:00,33.294,33.481,33.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.661,33.667,33.664,33.678,33.578,33.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.644,33.806,33.725,33.688,31.1,571,0
2,8/25/2018 17:30,8/25/2018,17:30,33.793,34.105,33.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.285,34.165,34.225,34.24,34.014,34.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.206,34.18,34.193,34.312,31.3,478,0
2,8/25/2018 18:00,8/25/2018,18:00,34.292,34.729,34.5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.909,34.789,34.849,34.865,34.513,34.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.767,34.616,34.6915,34.936,31.2,341,0
2,8/25/2018 18:30,8/25/2018,18:30,34.791,35.352,35.0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.532,35.287,35.4095,35.427,35.012,35.2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.267,35.053,35.16,35.497,32,269,0
2,8/25/2018 19:00,8/25/2018,19:00,35.227,35.851,35.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.093,35.848,35.9705,35.926,35.449,35.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.766,35.427,35.5965,36.058,31.8,156,0
2,8/25/2018 19:30,8/25/2018,19:30,35.602,36.225,35.9135,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.592,36.284,36.438,36.363,35.823,36.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.203,35.739,35.971,36.557,31,19,0
2,8/25/2018 20:00,8/25/2018,20:00,35.789,36.412,36.1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.841,36.534,36.6875,36.676,36.072,36.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.515,35.988,36.2515,36.869,30.2,7,0
2,8/25/2018 20:30,8/25/2018,20:30,35.851,36.412,36.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.903,36.596,36.7495,36.738,36.259,36.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.702,36.175,36.4385,37.056,29.3,0,0
2,8/25/2018 21:00,8/25/2018,21:00,35.789,36.225,36.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.716,36.471,36.5935,36.676,36.259,36.4675,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.702,36.175,36.4385,37.056,27.6,0,0.36
2,8/25/2018 21:30,8/25/2018,21:30,35.602,35.976,35.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.467,36.222,36.3445,36.488,36.197,36.3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.577,36.113,36.345,36.869,26.6,0,0.38
2,8/25/2018 22:00,8/25/2018,22:00,35.29,35.539,35.4145,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.031,35.786,35.9085,36.176,35.947,36.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.328,35.863,36.0955,36.557,24.9,0,0.51
2,8/25/2018 22:30,8/25/2018,22:30,34.791,35.04,34.9155,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47,35.225,35.3475,35.739,35.636,35.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.891,35.489,35.69,36.058,24.8,0,0.51
2,8/25/2018 23:00,8/25/2018,23:00,34.23,34.417,34.3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.846,34.602,34.724,35.177,35.137,35.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.329,34.928,35.1285,35.497,26.8,0,0.51
2,8/25/2018 23:30,8/25/2018,23:30,33.606,33.731,33.6685,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.223,33.978,34.1005,34.615,34.638,34.6265,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.705,34.367,34.536,34.936,27.3,0,0.51
2,8/26/2018 0:00,8/26/2018,0:00,32.982,33.169,33.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.661,33.355,33.508,34.053,34.077,34.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.081,33.806,33.9435,34.312,27.9,0,0.51
2,8/26/2018 0:30,8/26/2018,0:30,32.483,32.607,32.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,32.856,32.978,33.553,33.578,33.5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.519,33.244,33.3815,33.75,28.2,0,0
2,8/26/2018 1:00,8/26/2018,1:00,31.983,32.108,32.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.663,32.357,32.51,33.054,33.079,33.0665,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.019,32.745,32.882,33.251,28.2,0,0
2,8/26/2018 1:30,8/26/2018,1:30,31.547,31.609,31.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.227,31.92,32.0735,32.617,32.642,32.6295,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52,32.309,32.4145,32.752,28.2,0,0
2,8/26/2018 2:00,8/26/2018,2:00,31.172,31.235,31.2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.852,31.608,31.73,32.179,32.268,32.2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.083,31.934,32.0085,32.315,26.5,0,0
2,8/26/2018 2:30,8/26/2018,2:30,30.86,30.86,30.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.478,31.234,31.356,31.805,31.893,31.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.708,31.622,31.665,31.941,25.3,0,0
2,8/26/2018 3:00,8/26/2018,3:00,30.548,30.548,30.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.166,30.922,31.044,31.492,31.581,31.5365,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.396,31.248,31.322,31.566,25,0,0
2,8/26/2018 3:30,8/26/2018,3:30,30.236,30.236,30.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.791,30.61,30.7005,31.118,31.269,31.1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.021,30.936,30.9785,31.254,24.7,0,0
2,8/26/2018 4:00,8/26/2018,4:00,29.861,29.924,29.8925,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.479,30.235,30.357,30.805,30.957,30.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.709,30.624,30.6665,30.88,24.4,0,0
2,8/26/2018 4:30,8/26/2018,4:30,29.549,29.549,29.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.105,29.861,29.983,30.493,30.645,30.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.334,30.312,30.323,30.568,24.2,0,0
2,8/26/2018 5:00,8/26/2018,5:00,29.237,29.237,29.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.793,29.549,29.671,30.181,30.333,30.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.022,29.999,30.0105,30.193,24.2,0,0
2,8/26/2018 5:30,8/26/2018,5:30,28.924,28.924,28.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.418,29.174,29.296,29.806,30.021,29.9135,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.71,29.625,29.6675,29.881,24,0,0
2,8/26/2018 6:00,8/26/2018,6:00,28.612,28.612,28.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.106,28.862,28.984,29.493,29.709,29.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.397,29.313,29.355,29.506,23.9,0,0
2,8/26/2018 6:30,8/26/2018,6:30,28.3,28.3,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.794,28.55,28.672,29.181,29.396,29.2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.022,29,29.011,29.194,23.9,0,0
2,8/26/2018 7:00,8/26/2018,7:00,27.988,27.988,27.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.481,28.237,28.359,28.869,29.084,28.9765,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71,28.688,28.699,28.882,23.9,0,0
2,8/26/2018 7:30,8/26/2018,7:30,27.738,27.675,27.7065,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.169,27.988,28.0785,28.619,28.772,28.6955,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.46,28.438,28.449,28.569,24.2,28,0
2,8/26/2018 8:00,8/26/2018,8:00,27.425,27.425,27.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.919,27.675,27.797,28.306,28.522,28.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.148,28.126,28.137,28.32,24.6,83,0
2,8/26/2018 8:30,8/26/2018,8:30,27.238,27.175,27.2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.669,27.488,27.5785,28.056,28.272,28.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898,27.876,27.887,28.07,25.4,225,0
